Index,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,Company
2002,FY,5.997081876994222,-0.6363112527998666,-0.16580052126558142,-0.5901267593441034,2.047618627198139,4.027861266851381,4.031908030533874,4.027861266851381,3.3205068294032882,1627036985.0187147,2042492833.2487147,-7.834173873294685,0.8312331054026941,-30.066087572687,-8.447291896250688,1.2376228131275553,1.2376228131275553,1.043484368319106,-24.168557514040266,-37.7433143539359,-10.604266109078965,-0.12764587768581742,-0.11838113472127651,1.498105146260382,0.5969010562506697,-4.916036129497865,3.208592073493606,0,0.6150396950037367,0,0,0,0.1523498814007564,0.004261278712870858,2.559257563483957,-0.0707554518650656,-0.8346830237660382,0,7.593872700955741,-0.03689534254242241,-0.06321348815852942,-1.5906423639540417,1661471746.9899998,1315967708.6399999,444268896.1799998,0.8243846074666226,563703304.1800001,252025656.84,799971616.01,103.7347807374575,52.24410022895588,178.7034509663473,3.5185884368308353,6.9864348012582225,2.0424899352880166,-0.1579774502256572,-0.42432623807852193,ASML
2001,FY,5.794315124750817,-1.50482108412442,-0.7400174085173299,-1.82933366459738,2.8610197348245316,3.9125926251484446,3.8548602206172764,3.9125926251484446,4.823773448039886,3241754988.354673,3867597528.394673,-6.756099672497483,1.7546027467840766,-13.738489279583233,-5.557608997403931,2.598461482617188,2.598461482617188,2.0933405735949306,-7.170717423734853,-16.390796766710938,-6.630542684243035,-0.14801439417342646,-0.17993349306637435,1.9258421439536444,0.6582180613993358,-1.1603430743327723,3.135926523130078,0,0.4917643807123483,0,0,0,0.2213362419010158,0.005043175978483598,1.472014365530348,-0.1879974134349304,-2.1834926556306833,0,11.509753134105205,-0.24638958235689848,-0.13211894870791885,-1.965822035954495,1773139983.23,1229158551.9500003,200673006.59000015,1.232884153856133,622054017.9200001,235836826.81,683316792.4,112.82660706779514,59.10515322731571,176.92799276942074,3.23505252427452,6.175434459940011,2.062986157739786,-0.38460970213256657,-1.0893162560800498,ASML
2000,FY,7.5421129304747305,1.205743255246876,0.6458930060239172,0.18654985402474505,2.482291909706427,3.798714127474439,3.7370511428147335,3.798714127474439,2.859717540739518,3854014946.057375,3962145681.4973745,11.15682924708376,1.7836210805405674,20.827399413137773,72.11086647555317,3.541269798987485,3.541269798987485,1.8336635069152853,7.1032842827141325,21.411746398649356,74.13405557428612,0.08963120057263457,0.013867535489107144,1.1974629723296493,0.5449297610053261,0.19385540443808172,4.344598171078772,0,0.5373249691599448,0,0,0,0.099361978281244,0.007386970491741971,-0.7111752994925026,-0.06090377540531724,-1.9929696696067207,0,10.151658170013402,0.25569961785228307,0.1455179915004317,0.5613135930157358,1607930952.6200001,1070648242.26,785469345.4000001,0.7528119897352714,564076742.49,162054894.35,436042051.2,113.68302570515986,54.755655876876126,150.19817532136716,3.210681609993719,6.665978046555429,2.430122730978844,0.3174082636348606,-0.45934315199917203,ASML
1999,FY,4.203803246847399,0.2836258954097042,0.1336146592151497,-0.2518793314708566,2.116902747043155,2.145858404262104,2.0757368729246495,2.145858404262104,2.769974919499448,6443425738.466245,6629463226.466245,79.75017773616774,5.3806551451870845,169.2869308081054,-89.80179293560163,10.540870508779772,10.540870508779772,5.53600784228252,41.20376436041036,174.17465926763543,-92.39459071953513,0.012539157007376636,-0.01113563512832218,1.7867013493740855,0.6411527915524182,1.1562693020382953,4.86006600660066,0,0.4710947109471095,0,0,0,0.14522821576763487,0.011726270345954144,-2.8851174934725847,-0.091701244813278,-2.5817757009345796,0,3.700536819834895,0.06087449507476437,0.047992916174734356,0.14094078935488377,1162336784,591305050,371279944,1.2908470167452446,331687696,101701467.5,381351610,138.73029045643153,69.18771375953696,181.58774006840306,2.631004366812227,5.275503122831367,2.0100475938656794,0.1321736303040156,-0.3854939906860063,ASML
1998,FY,2.3654878398881976,0.18824961015290775,-0.16299343838965458,-0.4621619059770557,0.4582563124054186,1.5184947806525007,1.5184947806525007,1.5184947806525007,0.826683972663184,1985250063.1985245,2105901453.1985245,32.203348460325955,2.5627981218289118,-37.19332418021671,-13.117194893980656,3.9922875406062523,3.9922875406062523,2.71854936013381,17.080235779263944,-39.45370756679819,-13.914377992572206,0.031052671470856056,-0.07623581170230913,0.875,0.4666666666666667,0.9785615491009682,4.858350951374208,0,-0.8658367911479945,0,0,0,0.14716565767749037,0,1.8354632587859425,-0.12647220693450742,-2.8942065491183877,0,2.5360917049140426,0.114453168196395,0.06611796982167352,0.19710228891528514,622441800,497271312,348652674,0.5444101508916324,237655107,89144293.5,318834886.5,98.11007154650524,49.38482177079341,317.36393254120355,3.7203112203112205,7.390934844192635,1.1500991844831387,0.12397119341563786,-0.2991684675874011,ASML
1997,FY,2.5229609827549355,0.4604481811549826,-0.04964783222558346,-0.17759738841837283,0.10780672140412408,1.3498536327390063,1.3498536327390063,1.3498536327390063,0,2149580398.911359,2115034978.9113588,14.568951345306827,2.658878672375237,-135.11661733390275,-37.77221730580349,4.969610767850564,4.969610767850564,2.616148435109972,9.014106173356444,-132.94518876247417,-37.16518855180988,0.0686391200230163,-0.026474484987312506,0.5172341319882303,0.3409059426513367,-0.14722975590856258,2.6658343736995422,0,-0.10782501540357363,0,0,0,0.09726751377487912,0,2.577142857142857,-0.050714044754301135,-2.5919540229885056,0,3.7395985246350616,0.46636212624584716,0.2248233827399917,0.426120251444722,363908727,432545022,358636005,0,228475301.5,97370914.5,203546423,120.58585404250533,95.16961059815335,202.13468486551588,3.0268890401633763,3.8352578906851424,1.8057267125770207,0.341109709962169,-0.12794955619278936,ASML
1996,FY,1.9775387119802477,0.3234759781822665,0.12928778192217472,0.008721794812210198,0.19547081314424034,0.9568321955748247,0.9568321955748247,0.9568321955748247,0,775237094.8216872,714012680.8216872,7.651556563944012,1.2516036875254117,19.144073069709123,283.78273020980583,2.5867594710813404,2.5867594710813404,1.152758182271812,4.313889721909417,17.632168307804363,261.3709655039235,0.1306923619583814,0.0035238226063322507,0.6659517426273458,0.3997425168973286,-0.3699029126213592,2.1917077175697863,0,0.3996827914353688,0,0,0,0,0,-0.9325396825396826,-0.060967700090802955,-3.983050847457627,0,2.638943952501961,0.5021175224986766,0.20292887029288703,0.26235928365258765,233247341,299694310,229390685,0,159974474.5,60162999,134134995.5,111.88156699961084,77.44884341637011,157.90146797153025,3.2623783326280154,4.712788259958072,2.3115681233933163,0.33806970509383377,-0.12056598710996451,ASML
1995,FY,1.484509398575932,0.21270272703691492,0.11932104199631814,0.04565326824206955,0.11153923490960173,0.49103202717180483,0.49103202717180483,0.49103202717180483,0.029311473359965107,496766406.3500848,472043259.3500848,7.767725643610611,1.1129713485515813,13.846815277740651,36.19053993045853,3.3647834272375596,3.3647834272375596,1.0575808191089813,4.382719064272774,13.157684842958044,34.38940356682216,0.12873781153979813,0.027631530281712773,1.1711568938193344,0.5394160583941606,-0.22954380883417813,1.74581139301101,0,0.5609756097560976,0,0,0,0,0,-0.6173913043478261,-0.049624322907565965,-3.4216867469879517,0,1.5329666183393935,0.6402770905492331,0.19951338199513383,0.047209629659412826,121509978,147636963,111527130,0.05969360802958267,,,,106.38126856543772,57.64241398759165,147.8116187253243,3.4310551558753,6.332142857142857,2.469359331476323,0.43317485472794504,-0.07366777375424859,ASML
2022,FY,15.119154388212683,0.8456117873158232,2.2837924407431136,2.2837924407431136,3.7508007687379883,35.07367072389494,4.1351697629724535,35.07367072389494,1.8904548366431775,101105970000,99133970000,76.59543181818181,4.283969747044617,28.360720897615703,28.360720897615707,1.8466843835616435,1.8466843835616435,4.200413965509936,29.277604843473124,27.807565217391303,27.807565217391303,0.013055608882442848,0.03526003459538542,0.234337899543379,0.18984906777153004,-0.5823981098641465,2.358140995446695,14.363636363636363,0,0,0,0,0.21206728528452184,0.7146345072506659,0,0,0,0,25.83255622741559,0.020649883190929735,0.06844697951775992,-1.2770659833440103,8650000000,6455000000,2189000000,0.05229223744292238,3418000000,1907000000,2863000000,63.84136265412482,70.0065394676104,105.89436836436374,5.717296511627907,5.213798636181307,3.4468310792893133,0.02410958904109589,0,AMD
2021,FY,13.548227535037098,2.606760098928277,2.9027205276174772,2.6545754328112117,2.9744435284418795,6.180544105523495,5.671887881286068,6.180544105523495,0.572959604286892,177267819999.99997,175393819999.99997,56.06192915876027,10.78665084580747,50.345873331439925,55.05211801242235,23.64516740029345,23.64516740029345,10.672618960691247,42.04070469798657,49.813638170974144,54.4701304347826,0.01783741685321115,0.018164605397640702,0.6565292783780179,0.39632820677993397,-0.4491850431447747,2.024292452830189,107.29411764705883,1.1135357368753953,0,0,0,0.17311670926128758,0.04968193896448989,-0.08548707753479125,-0.018315686990385785,-0.6501079913606912,0.023061944748691738,19.039482784171494,0.4460202958796919,0.2679206914082359,1.396949711459192,4343000000,6880000000,3661000000,0.08816860077364279,2392000000,894500000,1677000000,60.14482171108677,56.69194591416814,83.90064667842445,6.068685376661743,6.438304314912945,4.350383631713555,0.4217687074829932,-0.24814509480626545,AMD
2020,FY,8.245777027027026,2.1030405405405403,0.9045608108108109,0.65625,1.9341216216216217,4.929898648648648,4.492398648648648,4.929898648648648,0.48817567567567566,108703040000,107639040000,43.65583935742973,11.134184164703472,101.49676937441643,139.9009523809524,18.623100908000687,18.623100908000687,11.025201270101403,64.03274241522902,100.50330532212885,138.53158301158302,0.022906443094875724,0.007147914170569655,0.5353777625492547,0.34869448783753626,-0.6329565734681737,2.5415804716590813,29.127659574468087,0.43012048192771085,0,0,0,0.20311379698863055,0.05779959830395001,-0.27450980392156865,-0.030113694561098022,-0.8305084745762712,0.028065143910683193,15.273342010655133,0.20916730328495034,0.29488394126006634,1.2005912162162162,3726000000,5319000000,3018000000,0.09097138941236937,1967500000,728000000,1190500000,77.61343849226672,31.539881831610042,94.28268094534711,4.702793834296725,11.572649572649572,3.8713366690493207,0.4265890011992462,-0.2483108108108108,AMD
2019,FY,6.169569202566453,0.3125572868927589,0.45187901008249315,0.2529789184234647,1.3776351970669112,2.591200733272227,2.1338221814848763,2.591200733272227,0.7534372135655362,50382380000,49644380000,147.74891495601173,7.485125538552964,102.19549695740365,182.54485507246378,17.82185355500531,17.82185355500531,7.375483583419997,68.56958563535912,100.69853955375254,179.8709420289855,0.00676823921378863,0.0054781056393127915,1.132295719844358,0.531021897810219,-1.0193370165745856,1.9487070792708774,6.712765957446808,1.4457478005865103,0,0,0,0.2298321200415986,0.08278035832780359,-0.44016227180527384,-0.03223889466646858,-0.8410852713178295,0.029267567969098202,4.268807807478234,0.17198146633960207,0.0616748055706276,0.17163153070577453,2238000000,2328000000,1396000000,0.25751680226388396,1547000000,758000000,913500000,100.8074580300104,93.35231685218741,92.78539994822675,3.6207638515330824,3.909919028340081,3.933808553971487,0.12062256809338522,-0.19890009165902842,AMD
2018,FY,6.593686354378819,0.34317718940936864,0.034623217922606926,-0.13136456211812628,1.1771894093686355,1.2892057026476578,0.7647657841140529,1.2892057026476578,1.3961303462321792,17499240000,17671240000,51.92652818991098,2.7025853281853283,514.6835294117647,-135.65302325581396,13.822464454976304,13.822464454976304,2.729149034749035,28.54804523424879,519.7423529411765,-136.98635658914728,0.019257979203668275,-0.007371748715944235,2.598736176935229,0.7221246707638279,0.2778675282714055,1.784274193548387,3.727272727272727,0.10089020771513353,0,0,0,0.22146718146718147,0.11303775241439859,-4.794117647058823,-0.025173745173745175,-0.9588235294117647,0.021158301158301158,3.1550887097062663,0.17534992223950233,0.0833951992081168,-0.799643584521385,1556000000,751000000,250000000,0.9873617693522907,817500000,456000000,792000000,69.61776061776062,47.84508440913604,76.57025819265144,5.242914979757085,7.628787878787879,4.766863905325444,0.26619273301737756,-0.1659877800407332,AMD
2017,FY,5.597689075630252,0.045168067226890755,0.07142857142857142,-0.04726890756302521,1.2447478991596639,0.6418067226890757,0.08718487394957983,0.6418067226890757,1.5976890756302522,9786560000,9996560000,227.59441860465114,1.836472133608557,143.92,-217.4791111111111,16.017283142389523,16.017283142389523,1.8758791518108464,30.110120481927712,147.00823529411764,-222.14577777777777,0.004393780858646961,-0.004598142759049145,4.7937806873977085,0.8274011299435028,0.6325301204819277,1.7644683714670255,1.619047619047619,1.5813953488372092,0,0,0,0.21767686245074122,0.14915254237288136,-1.661764705882353,-0.021204728842184276,-0.7847222222222222,0.018202289360105085,0.8076238647628848,0.09931840311587146,0.014276228419654714,-1.1286764705882353,1136000000,83000000,-307000000,2.283142389525368,355500000,412000000,745000000,27.397260273972602,39.977181973759265,76.93525385054193,13.3225,9.130208333333334,4.7442489851150205,0.07037643207855974,-0.11869747899159663,AMD
2016,FY,5.116167664670659,-0.5952095808383233,0.10778443113772455,0.015568862275449102,1.5137724550898204,0.49820359281437127,-0.12574850299401197,0.49820359281437127,1.9053892215568862,9468900000,9639900000,-19.05211267605634,2.216502808988764,105.21,728.376923076923,22.761778846153845,22.761778846153845,2.2565308988764046,-57.04082840236686,107.11,741.5307692307692,-0.05248761735787684,0.0013729155445722312,6.983173076923077,0.8747365251430292,-1.0118343195266273,1.8796433878157504,-2.3846153846153846,-0.18108651911468812,0,0,0,0.23595505617977527,0.1568804576934658,-0.8555555555555555,-0.01802434456928839,-0.5789473684210527,0.020131086142322098,2.583031148118765,-0.18835443037974683,-0.1775,-1.2362275449101796,1184000000,-105000000,-375000000,3.449519230769231,422000000,359500000,714500000,26.571863295880153,49.053145998778255,83.72480146609652,13.736334405144694,7.4409090909090905,4.359520639147803,-1.1947115384615385,-0.09221556886227544,AMD
2015,FY,5.0970625798212,-0.842911877394636,-0.2886334610472541,-0.4112388250319285,1.0025542784163475,-0.5261813537675607,-1.1226053639846743,-0.5261813537675607,3.0932311621966795,2286360000,3763360000,-3.4641818181818183,0.5728789776998247,-10.116637168141594,-7.100496894409938,-5.549417475728155,-5.549417475728155,0.9429616637434227,-11.797366771159874,-16.652035398230087,-11.687453416149069,-0.2886684511625466,-0.1408352140520303,-8.54611650485437,1.1325184946928273,-4.630094043887147,1.6535994297933,-3.00625,0.3424242424242424,0,0,0,0.23728388874968678,0.15020907044065615,0.4247787610619469,-0.02405412177399148,-0.5748502994011976,0.01578551741418191,3.1590032505477073,-0.28194607268464245,-0.2498107494322483,-2.5507662835249043,917000000,-879000000,-1201000000,-5.490291262135922,675500000,347000000,681500000,48.74592833876222,34.98282377189969,85.01202335967021,7.487804878048781,10.4336917562724,4.293510324483776,1.6019417475728155,-0.12260536398467432,AMD
2014,FY,7.169270833333333,-0.5247395833333334,-0.12760416666666666,-0.2513020833333333,1.3541666666666667,0.24348958333333334,-0.54296875,0.24348958333333334,3.1106770833333335,2035200000,3442200000,-5.050124069478907,0.3696331274972757,-20.76734693877551,-10.545077720207255,10.883422459893048,10.883422459893048,0.6251725390483109,-191.23333333333332,-35.124489795918365,-17.835233160621762,-0.19801493710691825,-0.0948309748427673,19.144385026737968,0.950358375365012,-78.16666666666667,1.9,-0.8757062146892656,0.24317617866004962,0,0,0,0.19469669451507446,0.160339792938678,0.9693877551020408,-0.017253904831093354,-0.46798029556650245,0.014711224119142753,1.6955217504790838,-0.06660936828534594,-0.1274106860575403,-2.0625,1296000000,-417000000,-844000000,11.828877005347593,825000000,467000000,784500000,54.2262985833636,41.307608399236436,68.18243796018544,6.7310513447432765,8.836144578313252,5.353284671532847,-2.1550802139037435,-0.12369791666666667,AMD
2013,FY,7.027851458885942,-0.11007957559681697,-0.1962864721485411,-0.3076923076923077,1.4549071618037135,0.7214854111405835,-0.48673740053050396,0.7214854111405835,2.9641909814323606,2917980000,4106980000,-35.15638554216868,0.5506661634270618,-19.716081081081082,-12.5775,5.363933823529412,5.363933823529412,0.775048122287224,12.114985250737464,-27.749864864864865,-17.7025,-0.028444334779539268,-0.0795070562512423,6.9724264705882355,0.8745676735070325,3.5073746312684366,1.7824474660074165,0.5819209039548022,1.783132530120482,0,0,0,0.2266465370824684,0.21005303204980402,0.5675675675675675,-0.015852047556142668,-0.3559322033898305,0.017173051519154558,1.336775290315143,0.03788157410812799,-0.02422650321074139,-2.1618037135278514,1266000000,-367000000,-909000000,3.7830882352941178,731000000,398500000,723000000,57.30892621249292,57.04155374887082,97.15748268593796,6.368990384615385,6.398843930635838,3.756787330316742,-0.15257352941176472,-0.11140583554376658,AMD
2012,FY,7.317139001349528,-1.5964912280701755,-0.45614035087719296,-0.6356275303643725,1.3522267206477734,0.7260458839406208,-0.14979757085020243,0.7260458839406208,2.9919028340080973,1689479999.9999998,3182480000,-1.428131868131868,0.31159719660641827,-4.998461538461538,-3.587006369426751,3.1402973977695168,3.1402973977695168,0.5869568424935449,-4.069667519181586,-9.415621301775149,-6.756857749469215,-0.7002154509079718,-0.27878400454577745,6.434944237918216,0.8655,-1.9092071611253196,1.6213314244810308,-6.034285714285715,0.2857142857142857,0,0,0,0.249723349317595,0.16225,0.39349112426035504,-0.024529693839911472,-0.5115384615384615,0.017890077462191074,5.106890679265839,-0.4056857472147522,-0.3530289465831095,-2.302968960863698,868000000,-111000000,-1197000000,3.795539033457249,774500000,409000000,519000000,42.410549612689046,24.23453546692142,48.992118461905896,8.606349206349206,15.06115107913669,7.450177935943061,-2.1988847583643123,-0.1794871794871795,AMD
2011,FY,9.034387895460798,0.6753782668500687,0.5254470426409904,0.1815680880330124,2.4277854195323245,2.18707015130674,1.7427785419532325,2.18707015130674,3.0206327372764785,3925800000.0000005,5072800000,7.99551934826884,0.5977161997563947,10.27696335078534,29.740909090909096,2.469056603773585,2.469056603773585,0.7723507917174178,5.1552845528455284,13.279581151832462,38.43030303030303,0.1250700494166794,0.0336237200061134,2.1157232704402515,0.679047234557933,1.1656504065040652,1.8201803833145433,2.0444444444444443,0,0,0,0,0.22122411693057248,0.06519983851433185,-0.6544502617801047,-0.03806333739342266,-0.7886435331230284,0.013702801461632157,5.764958116591475,0.11572327044025157,0.10602461671345281,-0.9240027510316369,1455000000,1267000000,-135000000,1.2679245283018867,943500000,560500000,554000000,51.071102314250915,54.32745314222712,47.88864388092613,7.14689880304679,6.718518518518518,7.621848739495798,0.30880503144654087,-0.343878954607978,AMD
2010,FY,9.133614627285514,0.6624472573839663,-0.5794655414908579,-0.7876230661040787,2.5161744022503516,1.4247538677918425,0.9184247538677919,1.4247538677918425,3.6849507735583686,5716439999.999999,7531439999.999999,12.136815286624202,0.8802648598706497,-13.874854368932038,-10.20792857142857,5.643079960513326,5.643079960513326,1.1597536187249768,6.903244729605865,-18.28019417475728,-13.448999999999998,0.08239393748556795,-0.09796306792339289,3.9002961500493583,0.7959307010475423,1.6636113657195233,2.1469534050179213,4.261306532663316,-0.8747346072186837,0,0,0,0.21635355712965815,0.072522159548751,0.3592233009708738,-0.022790267939636587,-0.38642297650130547,0.013396981829380967,4.608258518543946,0.25775075987841944,0.1023023457862728,-1.5752461322081575,1920000000,653000000,-357000000,2.3899308983218166,856500000,614000000,599500000,54.407145056975665,60.02405887347863,65.29295216529862,6.708677685950414,6.080895008605852,5.590189873417722,0.46495557749259625,-0.20815752461322082,AMD
2009,FY,8.028231797919762,0.5586924219910847,0.7028231797919762,0.010401188707280832,3.976225854383358,0.962852897473997,1.936106983655275,0.962852897473997,7.426448736998514,6669430000,9572430000,17.73784574468085,1.234393855265593,14.100274841437633,952.7757142857142,10.292330246913581,10.292330246913581,1.7716879511382566,4.660384615384616,20.237695560253698,1367.49,0.05637663188608322,0.0010495649553260173,11.348765432098766,0.8100903282661379,1.4133398247322297,1.9343891402714932,1.5159817351598173,1.6143344709897611,0,0,0,0.31852674440125855,0.046375853712271424,-0.985200845665962,-0.08624838052933556,-0.41312056737588654,0.0138811771238201,3.4790255660881284,0.09668025626092021,0.043433059951484346,-5.699479940564636,2065000000,1303000000,-3079000000,7.037037037037037,532500000,639000000,611500000,50.328521191930406,75.42478441392527,66.0986905142127,7.2523489932885905,4.839258114374034,5.522045855379189,0.5802469135802469,-0.6924219910846954,AMD
2008,FY,9.56836902800659,-5.1037891268533775,-1.1400329489291599,-2.1680395387149916,1.8056013179571664,-0.13509060955518945,-0.6655683690280065,-0.13509060955518945,8.217462932454696,1323260000,5378260000,-0.42713363460296966,0.22783402203856748,-1.9122254335260116,-1.005516717325228,-16.137317073170735,-16.137317073170735,0.9260089531680441,-2.9763475373547315,-7.772052023121387,-4.086823708206687,-2.3411876728685215,-0.9945135498692623,-92.53658536585365,0.9886644951140066,-2.2440509131156614,1.068733153638814,0,0.22336991607488701,0,0,0,0.3181818181818182,0.06397394136807817,0.9017341040462428,-0.10743801652892562,-0.5102207686017989,0,3.938675493643116,-0.3587814277849147,-0.4312360801781737,-9.759472817133442,153000000,-404000000,-5209000000,-60.829268292682926,480000000,820000000,738500000,20.110192837465565,66.03067660550458,68.64678899082568,18.15,5.527733755942948,5.317073170731708,37.78048780487805,-1.028006589785832,AMD
2007,FY,10.775985663082437,-6.055555555555555,-0.5555555555555556,-3.575268817204301,3.3853046594982077,5.358422939068101,1.363799283154122,5.358422939068101,9.442652329749103,4084560000,7921560000,-1.2088073394495413,0.6792882088807584,-13.176,-2.0473984962406013,1.3660735785953178,1.3660735785953178,1.317405621154166,-3.571487826871055,-25.55341935483871,-3.970706766917293,-0.8272616879174256,-0.48842470180386627,2.774247491638796,0.7181818181818181,-1.729936880072137,1.4537142857142857,0,0.09174311926605505,0,0,0,0.30716780309329783,0.21593073593073592,5.435483870967742,-0.2802261766173291,-1.4806678383128296,0,27.020087443382355,-0.32100840336134456,-0.3731227915194346,-9.884408602150538,1191000000,761000000,-4479000000,1.7622073578595319,895000000,1173500000,817500000,38.84916015300183,98.18315115969075,79.88936283657692,9.3953125,3.717542120911794,4.568818514007308,-1.1301003344481606,-3.0197132616487457,AMD
2006,FY,11.481707317073171,-0.33739837398373984,2.6158536585365852,-1.1585365853658536,3.1321138211382116,11.758130081300813,3.355691056910569,11.758130081300813,7.717479674796748,10012200000,12429200000,-60.314457831325306,1.7723844928305894,7.77948717948718,-17.565263157894737,1.7307173725151255,1.7307173725151255,2.2002478314745972,17.90951008645533,9.657498057498058,-21.805614035087718,-0.01657977267733365,-0.056930544735422785,1.2224719101123596,0.5379173956035598,3.4827089337175794,1.3895511921458625,0,-7.753012048192771,0,0,0,0.2133120906355107,0.33650262417281507,-1.442890442890443,-0.3287307488050982,-2.218637992831541,0,9.44782590529188,-0.004565322972316659,-0.019030150177691163,-8.661585365853659,1111000000,1651000000,-3109000000,0.656352636127917,1049408500,1096917000,601315500,74.30518675871836,170.99789915966386,104.03011204481793,4.912173913043478,2.1345291479820627,3.5085995085995085,-0.028694900605012966,-3.774390243902439,AMD
